Timestamp,Steps,HeartRate,Temperature,Oxygen
2025-05-28 20:35:00,0,0,31.73882,44.87244
2025-05-28 20:35:00,0,0,31.73882,44.87244
2025-05-28 20:35:00,0,0,31.74176,46.16896
2025-05-28 20:35:00,0,0,31.74176,46.16896
2025-05-28 20:35:01,0,0,31.73,42.16028
2025-05-28 20:35:01,0,0,31.73,42.16028
2025-05-28 20:35:01,0,0,31.72706,42.39922
2025-05-28 20:35:01,0,0,31.72706,42.39922
2025-05-28 20:35:01,0,0,31.73588,45.04235
2025-05-28 20:35:01,0,0,31.73588,45.04235
2025-05-28 20:35:01,0,0,31.71824,45.8702
2025-05-28 20:35:01,0,0,31.71824,45.8702
2025-05-28 20:35:01,0,0,31.73,42.27114
2025-05-28 20:35:01,0,0,31.73,42.27114
2025-05-28 20:35:02,0,0,31.72118,42.62136
2025-05-28 20:35:02,0,0,31.72118,42.62136
2025-05-28 20:35:02,0,0,31.73294,45.00499
2025-05-28 20:35:02,0,0,31.73294,45.00499
2025-05-28 20:35:02,0,0,31.73294,44.46078
2025-05-28 20:35:02,0,0,31.73294,44.46078
2025-05-28 20:35:02,0,0,31.73882,49.2215
2025-05-28 20:35:02,0,0,31.73882,49.2215
2025-05-28 20:35:02,0,0,31.73294,46.52674
2025-05-28 20:35:02,0,0,31.73294,46.52674
2025-05-28 20:35:03,0,0,31.73294,44.88978
2025-05-28 20:35:03,0,0,31.73294,44.88978
2025-05-28 20:35:03,0,0,31.72706,44.74474
2025-05-28 20:35:03,0,0,31.72706,44.74474
2025-05-28 20:35:03,0,0,31.73882,40.92702
2025-05-28 20:35:03,0,0,31.73882,40.92702
2025-05-28 20:35:03,0,0,31.73,45.08113
2025-05-28 20:35:03,0,0,31.73,45.08113
2025-05-28 20:35:03,0,0,31.72706,45.16129
2025-05-28 20:35:03,0,0,31.72706,45.16129
2025-05-28 20:35:04,0,0,31.72412,44.18016
2025-05-28 20:35:04,0,0,31.72412,44.18016
2025-05-28 20:35:04,0,0,31.72412,49.22539
2025-05-28 20:35:04,0,0,31.72412,49.22539
2025-05-28 20:35:04,0,0,31.73,45.46361
2025-05-28 20:35:04,0,0,31.73,45.46361
2025-05-28 20:35:04,0,0,31.73,46.27737
2025-05-28 20:35:04,0,0,31.73,46.27737
2025-05-28 20:35:04,0,0,31.74176,49.75075
2025-05-28 20:35:04,0,0,31.74176,49.75075
2025-05-28 20:35:05,0,0,31.72412,43.36368
2025-05-28 20:35:05,0,0,31.72412,43.36368
2025-05-28 20:35:05,0,0,31.73294,45.67901
2025-05-28 20:35:05,0,0,31.73294,45.67901
2025-05-28 20:35:05,0,0,31.72412,45.29325
2025-05-28 20:35:05,0,0,31.72412,45.29325
2025-05-28 20:35:05,0,0,31.72412,42.54279
2025-05-28 20:35:05,0,0,31.72412,42.54279
2025-05-28 20:35:05,0,0,31.73,44.26396
2025-05-28 20:35:05,0,0,31.73,44.26396
2025-05-28 20:35:06,0,0,31.73294,45.02439
2025-05-28 20:35:06,0,0,31.73588,42.74432
2025-05-28 20:35:06,0,0,31.73294,45.02439
2025-05-28 20:35:06,0,0,31.73588,42.74432
2025-05-28 20:35:06,0,0,31.73588,47.79156
2025-05-28 20:35:06,0,0,31.73588,47.79156
2025-05-28 20:35:06,0,0,31.73882,45.45908
2025-05-28 20:35:06,0,0,31.73882,45.45908
2025-05-28 20:35:06,0,0,31.72118,45.8539
2025-05-28 20:35:06,0,0,31.72118,45.8539
2025-05-28 20:35:07,0,0,31.71824,49.2347
2025-05-28 20:35:07,0,0,31.71824,49.2347
2025-05-28 20:35:07,0,0,31.74176,44.04878
2025-05-28 20:35:07,0,0,31.74176,44.04878
2025-05-28 20:35:07,0,0,31.75059,45.38232
2025-05-28 20:35:07,0,0,31.75059,45.38232
2025-05-28 20:35:07,0,0,31.71824,45.0517
2025-05-28 20:35:07,0,0,31.71824,45.0517
2025-05-28 20:35:07,0,0,31.73882,41.32029
2025-05-28 20:35:07,0,0,31.73882,41.32029
2025-05-28 20:35:08,0,0,31.74176,45.63253
2025-05-28 20:35:08,0,0,31.74176,45.63253
2025-05-28 20:35:08,0,0,31.71529,45.46813
2025-05-28 20:35:08,0,0,31.71529,45.46813
2025-05-28 20:35:08,0,0,31.72706,43.78517
2025-05-28 20:35:08,0,0,31.72706,43.78517
2025-05-28 20:35:08,0,0,31.70941,49.21914
2025-05-28 20:35:08,0,0,31.70941,49.21914
2025-05-28 20:35:08,0,0,31.71235,45.81855
2025-05-28 20:35:08,0,0,31.71235,45.81855
2025-05-28 20:35:09,0,0,31.71235,45.76188
2025-05-28 20:35:09,0,0,31.71235,45.76188
2025-05-28 20:35:09,0,0,31.70941,47.60718
2025-05-28 20:35:09,0,0,31.70941,47.60718
2025-05-28 20:35:09,0,0,31.70941,42.18447
2025-05-28 20:35:09,0,0,31.70941,42.18447
2025-05-28 20:35:09,0,0,31.72412,45.41813
2025-05-28 20:35:09,0,0,31.72412,45.41813
2025-05-28 20:35:09,0,0,31.72412,44.41724
2025-05-28 20:35:09,0,0,31.72412,44.41724
2025-05-28 20:35:10,0,0,31.71529,41.38102
2025-05-28 20:35:10,0,0,31.71529,41.38102
2025-05-28 20:35:10,0,0,31.72412,46.85488
2025-05-28 20:35:10,0,0,31.72412,46.85488
2025-05-28 20:35:10,0,0,31.71824,44.85514
2025-05-28 20:35:10,0,0,31.71824,44.85514
2025-05-28 20:35:10,0,0,31.72118,44.24057
2025-05-28 20:35:10,0,0,31.72118,44.24057
2025-05-28 20:35:10,0,0,31.71824,48.49549
2025-05-28 20:35:10,0,0,31.71824,48.49549
2025-05-28 20:35:11,0,0,31.71529,45.86504
2025-05-28 20:35:11,0,0,31.71529,45.86504
2025-05-28 20:35:11,0,0,31.71824,45.64683
2025-05-28 20:35:11,0,0,31.71824,45.64683
2025-05-28 20:35:11,0,0,31.70941,47.68612
2025-05-28 20:35:11,0,0,31.70941,47.68612
2025-05-28 20:35:11,0,0,31.71529,46.37194
2025-05-28 20:35:11,0,0,31.71529,46.37194
2025-05-28 20:35:11,0,0,31.71529,44.97012
2025-05-28 20:35:11,0,0,31.71529,44.97012
2025-05-28 20:35:12,0,0,31.70647,44.41712
2025-05-28 20:35:12,0,0,31.70647,44.41712
2025-05-28 20:35:12,0,0,31.70059,40.5868
2025-05-28 20:35:12,0,0,31.70059,40.5868
2025-05-28 20:35:12,0,0,31.69176,44.15518
2025-05-28 20:35:12,0,0,31.69176,44.15518
2025-05-28 20:35:12,0,0,31.70059,44.65254
2025-05-28 20:35:12,0,0,31.70059,44.65254
2025-05-28 20:35:12,0,0,31.70941,42.0603
2025-05-28 20:35:12,0,0,31.70941,42.0603
2025-05-28 20:35:13,0,0,31.69765,47.61905
2025-05-28 20:35:13,0,0,31.69765,47.61905
2025-05-28 20:35:13,0,0,31.69471,45.07538
2025-05-28 20:35:13,0,0,31.69471,45.07538
2025-05-28 20:35:13,0,0,31.69765,45.56213
2025-05-28 20:35:13,0,0,31.69765,45.56213
2025-05-28 20:35:13,0,0,31.70059,49.17044
2025-05-28 20:35:13,0,0,31.70059,49.17044
2025-05-28 20:35:13,0,0,31.70647,44.48293
2025-05-28 20:35:13,0,0,31.70647,44.48293
2025-05-28 20:35:14,0,0,31.70353,45.03213
2025-05-28 20:35:14,0,0,31.70353,45.03213
2025-05-28 20:35:14,0,0,31.69765,47.07677
2025-05-28 20:35:14,0,0,31.69765,47.07677
2025-05-28 20:35:14,0,0,31.71235,41.92607
2025-05-28 20:35:14,0,0,31.71235,41.92607
2025-05-28 20:35:14,0,0,31.71235,44.90718
2025-05-28 20:35:14,0,0,31.71235,44.90718
2025-05-28 20:35:14,0,0,31.71235,45.81498
2025-05-28 20:35:14,0,0,31.71235,45.81498
2025-05-28 20:35:15,0,0,31.71235,49.29507
2025-05-28 20:35:15,0,0,31.71235,49.29507
2025-05-28 20:35:15,0,0,31.71529,43.45296
2025-05-28 20:35:15,0,0,31.71529,43.45296
2025-05-28 20:35:15,0,0,31.70647,45.41833
2025-05-28 20:35:15,0,0,31.70647,45.41833
2025-05-28 20:35:15,0,0,31.71529,45.53661
2025-05-28 20:35:15,0,0,31.71529,45.53661
2025-05-28 20:35:15,0,0,31.70353,41.83773
2025-05-28 20:35:15,0,0,31.70353,41.83773
2025-05-28 20:35:16,0,0,31.70647,44.20732
2025-05-28 20:35:16,0,0,31.70647,44.20732
2025-05-28 20:35:16,0,0,31.71235,44.52089
2025-05-28 20:35:16,0,0,31.71235,44.52089
2025-05-28 20:35:16,0,0,31.70647,42.33871
2025-05-28 20:35:16,0,0,31.70647,42.33871
2025-05-28 20:35:16,0,0,31.69765,47.37103
2025-05-28 20:35:16,0,0,31.69765,47.37103
2025-05-28 20:35:16,0,0,31.72118,44.92754
2025-05-28 20:35:16,0,0,31.72118,44.92754
2025-05-28 20:35:17,0,0,31.71529,45.41376
2025-05-28 20:35:17,0,0,31.71529,45.41376
2025-05-28 20:35:17,0,0,31.71235,48.23766
2025-05-28 20:35:17,0,0,31.71235,48.23766
2025-05-28 20:35:17,0,0,31.71235,44.97487
2025-05-28 20:35:17,0,0,31.71235,44.97487
2025-05-28 20:35:17,0,0,31.71824,45.60629
2025-05-28 20:35:17,0,0,31.71824,45.60629
2025-05-28 20:35:17,0,0,31.71235,47.77778
2025-05-28 20:35:17,0,0,31.71235,47.77778
2025-05-28 20:35:18,0,0,31.72118,42.64279
2025-05-28 20:35:18,0,0,31.72118,42.64279
2025-05-28 20:35:18,0,0,31.71235,44.93042
2025-05-28 20:35:18,0,0,31.71235,44.93042
2025-05-28 20:35:18,0,0,31.71529,44.31874
2025-05-28 20:35:18,0,0,31.71529,44.31874
2025-05-28 20:35:18,0,0,31.70647,40.40354
2025-05-28 20:35:18,0,0,31.70647,40.40354
2025-05-28 20:35:18,0,0,31.71529,45.36805
2025-05-28 20:35:18,0,0,31.71529,45.36805
2025-05-28 20:35:19,0,0,31.71529,44.9651
2025-05-28 20:35:19,0,0,31.71529,44.9651
2025-05-28 20:35:19,0,0,31.72118,43.39331
2025-05-28 20:35:19,0,0,31.72118,43.39331
2025-05-28 20:35:19,0,0,31.71529,48.71537
2025-05-28 20:35:19,0,0,31.71529,48.71537
2025-05-28 20:35:19,0,0,31.70647,45.16616
2025-05-28 20:35:19,0,0,31.70647,45.16616
2025-05-28 20:35:19,0,0,31.70353,45.34192
2025-05-28 20:35:19,0,0,31.70353,45.34192
2025-05-28 20:35:20,0,0,31.69471,47.34177
2025-05-28 20:35:20,0,0,31.69471,47.34177
2025-05-28 20:35:20,0,0,31.71529,41.83673
2025-05-28 20:35:20,0,0,31.71529,41.83673
2025-05-28 20:35:20,0,0,31.70059,44.80161
2025-05-28 20:35:20,0,0,31.70059,44.80161
2025-05-28 20:35:20,0,0,31.71824,44.44988
2025-05-28 20:35:20,0,0,31.71824,44.44988
2025-05-28 20:35:20,0,0,31.70059,41.62081
2025-05-28 20:35:20,0,0,31.70059,41.62081
2025-05-28 20:35:21,0,0,31.71529,47.24018
2025-05-28 20:35:21,0,0,31.71529,47.24018
2025-05-28 20:35:21,0,0,31.72412,45.08237
2025-05-28 20:35:21,0,0,31.72412,45.08237
2025-05-28 20:35:21,0,0,31.70647,45.76355
2025-05-28 20:35:21,0,0,31.70647,45.76355
2025-05-28 20:35:21,0,0,31.71824,48.78788
2025-05-28 20:35:21,0,0,31.71824,48.78788
2025-05-28 20:35:21,0,0,31.70647,43.65507
2025-05-28 20:35:21,0,0,31.70647,43.65507
2025-05-28 20:35:22,0,0,31.72118,44.95504
2025-05-28 20:35:22,0,0,31.72118,44.95504
2025-05-28 20:35:22,0,0,31.70647,45.63691
2025-05-28 20:35:22,0,0,31.70647,45.63691
2025-05-28 20:35:22,0,0,31.70647,41.01563
2025-05-28 20:35:22,0,0,31.70647,41.01563
2025-05-28 20:35:22,0,0,31.72118,44.25727
2025-05-28 20:35:22,0,0,31.72118,44.25727
2025-05-28 20:35:22,0,0,31.72118,44.89594
2025-05-28 20:35:22,0,0,31.72118,44.89594
2025-05-28 20:35:23,0,0,31.72412,43.32659
2025-05-28 20:35:23,0,0,31.71824,48.5015
2025-05-28 20:35:23,0,0,31.72412,43.32659
2025-05-28 20:35:23,0,0,31.71824,48.5015
2025-05-28 20:35:23,0,0,31.70647,45.44081
2025-05-28 20:35:23,0,0,31.70647,45.44081
2025-05-28 20:35:23,0,0,31.71824,45.53086
2025-05-28 20:35:23,0,0,31.71824,45.53086
2025-05-28 20:35:23,0,0,31.71529,49.11303
2025-05-28 20:35:23,0,0,31.71529,49.11303
2025-05-28 20:35:24,0,0,31.70941,42.38763
2025-05-28 20:35:24,0,0,31.70941,42.38763
2025-05-28 20:35:24,0,0,31.70941,45.01495
2025-05-28 20:35:24,0,0,31.70941,45.01495
2025-05-28 20:35:24,0,0,31.70941,44.75111
2025-05-28 20:35:24,0,0,31.70941,44.75111
2025-05-28 20:35:24,0,0,31.71235,41.37762
2025-05-28 20:35:24,0,0,31.71235,41.37762
2025-05-28 20:35:24,0,0,31.69471,44.96202
2025-05-28 20:35:24,0,0,31.69471,44.96202
2025-05-28 20:35:25,0,0,31.70353,44.62072
2025-05-28 20:35:25,0,0,31.70353,44.62072
2025-05-28 20:35:25,0,0,31.70647,43.1433
2025-05-28 20:35:25,0,0,31.70647,43.1433
2025-05-28 20:35:25,0,0,31.70941,48.20359
2025-05-28 20:35:25,0,0,31.70941,48.20359
2025-05-28 20:35:25,0,0,31.70941,45.58749
2025-05-28 20:35:25,0,0,31.70941,45.58749
2025-05-28 20:35:25,0,0,31.70647,45.57957
2025-05-28 20:35:25,0,0,31.70647,45.57957
2025-05-28 20:35:26,0,0,31.71235,48.36437
2025-05-28 20:35:26,0,0,31.71235,48.36437
2025-05-28 20:35:26,0,0,31.70353,43.80812
2025-05-28 20:35:26,0,0,31.70353,43.80812
2025-05-28 20:35:26,0,0,31.70941,45.00998
2025-05-28 20:35:26,0,0,31.70941,45.00998
2025-05-28 20:35:26,0,0,31.70647,45.03968
2025-05-28 20:35:26,0,0,31.70647,45.03968
2025-05-28 20:35:26,0,0,31.70353,41.59685
2025-05-28 20:35:26,0,0,31.70353,41.59685
2025-05-28 20:35:27,0,0,31.70941,45.42729
2025-05-28 20:35:27,0,0,31.70941,45.42729
2025-05-28 20:35:27,0,0,31.71824,44.85331
2025-05-28 20:35:27,0,0,31.71824,44.85331
2025-05-28 20:35:27,0,0,31.70353,45.10978
2025-05-28 20:35:27,0,0,31.70353,45.10978
2025-05-28 20:35:27,0,0,31.70353,49.29719
2025-05-28 20:35:27,0,0,31.70353,49.29719
2025-05-28 20:35:27,0,0,31.70353,44.1769
2025-05-28 20:35:27,0,0,31.70353,44.1769
2025-05-28 20:35:28,0,0,31.72412,45.10978
2025-05-28 20:35:28,0,0,31.72412,45.10978
2025-05-28 20:35:28,0,0,31.71529,44.41675
2025-05-28 20:35:28,0,0,31.71529,44.41675
2025-05-28 20:35:28,0,0,31.70941,41.37931
2025-05-28 20:35:28,0,0,31.70941,41.37931
2025-05-28 20:35:28,0,0,31.70647,46.23817
2025-05-28 20:35:28,0,0,31.70647,46.23817
2025-05-28 20:35:28,0,0,31.71824,45.08728
2025-05-28 20:35:28,0,0,31.71824,45.08728
2025-05-28 20:35:29,0,0,31.70059,45.16932
2025-05-28 20:35:29,0,0,31.70059,45.16932
2025-05-28 20:35:29,0,0,31.70647,48.51535
2025-05-28 20:35:29,0,0,31.70647,48.51535
2025-05-28 20:35:29,0,0,31.70941,43.11701
2025-05-28 20:35:29,0,0,31.70941,43.11701
2025-05-28 20:35:29,0,0,31.70353,44.71299
2025-05-28 20:35:29,0,0,31.70353,44.71299
2025-05-28 20:35:29,0,0,31.71824,44.36202
2025-05-28 20:35:29,0,0,31.71824,44.36202
2025-05-28 20:35:30,0,0,31.70353,41.73782
2025-05-28 20:35:30,0,0,31.70353,41.73782
2025-05-28 20:35:30,0,0,31.70353,46.12694
2025-05-28 20:35:30,0,0,31.70353,46.12694
2025-05-28 20:35:30,0,0,31.71529,44.81038
2025-05-28 20:35:30,0,0,31.71529,44.81038
2025-05-28 20:35:30,0,0,31.68588,44.96008
2025-05-28 20:35:30,0,0,31.68588,44.96008
2025-05-28 20:35:30,0,0,31.68588,48.83838
2025-05-28 20:35:30,0,0,31.68588,48.83838
2025-05-28 20:35:31,0,0,31.69176,44.82412
2025-05-28 20:35:31,0,0,31.69176,44.82412
2025-05-28 20:35:31,0,0,31.69471,45.07463
2025-05-28 20:35:31,0,0,31.69471,45.07463
2025-05-28 20:35:31,0,0,31.70059,45.85242
2025-05-28 20:35:31,0,0,31.70059,45.85242
2025-05-28 20:35:31,0,0,31.69765,41.30435
2025-05-28 20:35:31,0,0,31.69765,41.30435
2025-05-28 20:35:31,0,0,31.70059,44.27988
2025-05-28 20:35:31,0,0,31.70059,44.27988
2025-05-28 20:35:32,0,0,31.70353,44.66501
2025-05-28 20:35:32,0,0,31.70353,44.66501
2025-05-28 20:35:32,0,0,31.69765,43.25558
2025-05-28 20:35:32,0,0,31.69765,43.25558
2025-05-28 20:35:32,0,0,31.71529,48.4016
2025-05-28 20:35:32,0,0,31.71529,48.4016
2025-05-28 20:35:32,0,0,31.70059,46.09095
2025-05-28 20:35:32,0,0,31.70059,46.09095
2025-05-28 20:35:33,0,0,31.70353,45.7185
2025-05-28 20:35:33,0,0,31.70353,45.7185
2025-05-28 20:35:33,0,0,31.70647,48.02632
2025-05-28 20:35:33,0,0,31.70647,48.02632
2025-05-28 20:35:33,0,0,31.69765,42.0078
2025-05-28 20:35:33,0,0,31.69765,42.0078
2025-05-28 20:35:33,0,0,31.70647,44.65726
2025-05-28 20:35:33,0,0,31.70647,44.65726
2025-05-28 20:35:33,0,0,31.70353,44.0728
2025-05-28 20:35:33,0,0,31.70353,44.0728
2025-05-28 20:35:34,0,0,31.71824,42.17348
2025-05-28 20:35:34,0,0,31.71824,42.17348
2025-05-28 20:35:34,0,0,31.71235,47.40741
2025-05-28 20:35:34,0,0,31.71235,47.40741
2025-05-28 20:35:34,0,0,31.69765,44.9144
2025-05-28 20:35:34,0,0,31.69765,44.9144
2025-05-28 20:35:34,0,0,31.70353,45.97531
2025-05-28 20:35:34,0,0,31.70353,45.97531
2025-05-28 20:35:34,0,0,31.70647,49.29719
2025-05-28 20:35:34,0,0,31.70647,49.29719
2025-05-28 20:35:35,0,0,31.70647,42.88499
2025-05-28 20:35:35,0,0,31.70647,42.88499
2025-05-28 20:35:35,0,0,31.70059,45.28678
2025-05-28 20:35:35,0,0,31.70059,45.28678
2025-05-28 20:35:35,0,0,31.70353,44.08444
2025-05-28 20:35:35,0,0,31.70353,44.08444
2025-05-28 20:35:35,0,0,31.71235,41.59643
2025-05-28 20:35:35,0,0,31.71235,41.59643
2025-05-28 20:35:35,0,0,31.71235,46.83922
2025-05-28 20:35:35,0,0,31.71235,46.83922
2025-05-28 20:35:36,0,0,31.71824,44.6007
2025-05-28 20:35:36,0,0,31.71824,44.6007
2025-05-28 20:35:36,0,0,31.71529,45.27094
2025-05-28 20:35:36,0,0,31.71529,45.27094
2025-05-28 20:35:36,0,0,31.72118,48.46657
2025-05-28 20:35:36,0,0,31.72118,48.46657
2025-05-28 20:35:36,0,0,31.72118,43.23144
2025-05-28 20:35:36,0,0,31.72118,43.23144
2025-05-28 20:35:36,0,0,31.71529,45.58896
2025-05-28 20:35:36,0,0,31.71529,45.58896
2025-05-28 20:35:37,0,0,31.72118,44.95368
2025-05-28 20:35:37,0,0,31.72118,44.95368
2025-05-28 20:35:37,0,0,31.71824,41.95599
2025-05-28 20:35:37,0,0,31.71824,41.95599
2025-05-28 20:35:37,0,0,31.71824,45.92145
2025-05-28 20:35:37,0,0,31.71824,45.92145
2025-05-28 20:35:37,0,0,31.72412,45.45454
2025-05-28 20:35:37,0,0,31.72412,45.45454
2025-05-28 20:35:37,0,0,31.73294,45.15331
2025-05-28 20:35:37,0,0,31.73294,45.15331
2025-05-28 20:35:38,0,0,31.72118,49.92511
2025-05-28 20:35:38,0,0,31.72118,49.92511
2025-05-28 20:35:38,0,0,31.71824,44.78708
2025-05-28 20:35:38,0,0,31.71824,44.78708
2025-05-28 20:35:38,0,0,31.72706,45.59764
2025-05-28 20:35:38,0,0,31.72706,45.59764
2025-05-28 20:35:38,0,0,31.73294,45.36853
2025-05-28 20:35:38,0,0,31.73294,45.36853
2025-05-28 20:35:38,0,0,31.72706,41.55206
2025-05-28 20:35:38,0,0,31.72706,41.55206
2025-05-28 20:35:39,0,0,31.72706,45.98796
2025-05-28 20:35:39,0,0,31.72706,45.98796
2025-05-28 20:35:39,0,0,31.72706,45.1358
2025-05-28 20:35:39,0,0,31.72706,45.1358
2025-05-28 20:35:39,0,0,31.72412,44.78958
2025-05-28 20:35:39,0,0,31.72412,44.78958
2025-05-28 20:35:39,0,0,31.71824,49.57351
2025-05-28 20:35:39,0,0,31.71824,49.57351
2025-05-28 20:35:39,0,0,31.72118,46.3
2025-05-28 20:35:39,0,0,31.72118,46.3
2025-05-28 20:35:40,0,0,31.71824,45.3373
2025-05-28 20:35:40,0,0,31.71824,45.3373
2025-05-28 20:35:40,0,0,31.70353,45.31017
2025-05-28 20:35:40,0,0,31.70353,45.31017
2025-05-28 20:35:40,0,0,31.71529,48.44534
2025-05-28 20:35:40,0,0,31.71529,48.44534
2025-05-28 20:35:40,0,0,31.71529,43.75918
2025-05-28 20:35:40,0,0,31.71529,43.75918
2025-05-28 20:35:40,0,0,31.71529,44.97751
2025-05-28 20:35:40,0,0,31.71529,44.97751
2025-05-28 20:35:41,0,0,31.72118,44.76144
2025-05-28 20:35:41,0,0,31.72118,44.76144
2025-05-28 20:35:41,0,0,31.70647,41.38779
2025-05-28 20:35:41,0,0,31.70647,41.38779
2025-05-28 20:35:41,0,0,31.71235,47.32143
2025-05-28 20:35:41,0,0,31.71235,47.32143
2025-05-28 20:35:41,0,0,31.72412,45.332
2025-05-28 20:35:41,0,0,31.72412,45.332
2025-05-28 20:35:41,0,0,31.70353,45.51314
2025-05-28 20:35:41,0,0,31.70353,45.51314
2025-05-28 20:35:42,0,0,31.68588,49.44835
2025-05-28 20:35:42,0,0,31.68588,49.44835
2025-05-28 20:35:42,0,0,31.68,43.38884
2025-05-28 20:35:42,0,0,31.68,43.38884
2025-05-28 20:35:42,0,0,31.69471,44.70939
2025-05-28 20:35:42,0,0,31.69471,44.70939
2025-05-28 20:35:42,0,0,31.67706,44.77761
2025-05-28 20:35:42,0,0,31.67706,44.77761
2025-05-28 20:35:42,0,0,31.68294,48.85729
